our_number,child_key_stage2,current_test_date,prev_test_date,days_since_prev_test_stage3,violation_severity,result_norm,class,variant,ogrn_naprav,name_naprav,ogrn_area,name_area,quality_score,risk_level
25-11-70562-000292-0,DOC|3680561,2025-09-17,2025-06-25,84.0,medium,достаточный,1,113,1023900591274,Муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 43,1023900593969,Муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 40 имени Ю.А.Гагарина,1,medium
25-11-70562-000290-4,DOC|405478590,2025-09-17,2025-06-25,84.0,medium,достаточный,1,114,1023901014257,муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 33,1023900593969,Муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 40 имени Ю.А.Гагарина,1,medium
25-11-70562-000260-9,DOC|6526653,2025-09-17,2025-06-25,84.0,medium,достаточный,5,90506,1023902053108,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа п. Переславское,1023901645382,муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 22,1,medium
25-11-70562-000284-0,DOC|6526655,2025-09-17,2025-06-25,84.0,medium,достаточный,8,90806,1023902053108,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа п. Переславское,1023901012486,муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.,1,medium
25-11-70562-000289-8,DOC|830733,2025-09-17,2025-06-25,84.0,medium,достаточный,1,60106,1073917005029,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа города Пионерский»,1023900593969,Муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 40 имени Ю.А.Гагарина,1,medium
25-11-20619-000007-3,DOC|4294258,2025-10-08,2025-07-16,84.0,medium,недостаточный,1,100117,1025902465390,Муниципальное бюджетное  общеобразовательное учреждение Ординская средняя общеобразовательная школа,1025902116448,"Муниципальное автономное общеобразовательное учреждение ""Бардымская гимназия имени Габдуллы Тукая"" Бардымского муниципального округа Пермского края",1,medium
25-11-40564-000023-3,DOC|0484076,2025-10-10,2025-07-18,84.0,medium,достаточный,1,100118,1020202859819,"Муниципальное автономное общеобразовательное учреждение ""Лицей № 155 имени Героя Советского Союза Ковшовой Натальи Венедиктовны"" городского округа город Уфа Республики Башкортостан",1020202859819,"Муниципальное автономное общеобразовательное учреждение ""Лицей № 155 имени Героя Советского Союза Ковшовой Натальи Венедиктовны"" городского округа город Уфа Республики Башкортостан",1,medium
25-11-10586-000004-9,DOC|4947056,2025-10-10,2025-07-18,84.0,medium,достаточный,1,100118,1020200976069,муниципальное общеобразовательное бюджетное учреждение средняя общеобразовательная школа им. Ф.Асянова с.Бузовьязы муниципального района Кармаскалинский район Республики Башкортостан,1020200976344,муниципальное общеобразовательное бюджетное учреждение средняя общеобразовательная школа №2 с. Кармаскалы  муниципального района Кармаскалинский район Республики Башкортостан,1,medium
25-11-60120-000023-1,DOC|1863649,2025-11-11,2025-08-19,84.0,medium,достаточный,5,110508,1023701760642,Муниципальное бюджетное общеобразовательное учреждение средняя школа № 3,1023701760741,Муниципальное бюджетное общеобразовательное учреждение средняя школа № 4,1,medium
25-11-10701-000153-2,DOC|405463941,2025-11-11,2025-08-19,84.0,medium,достаточный,1,110122,1024800631680,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа села Дмитряшевка Хлевенского муниципального района Липецкой области,1194827011081,муниципальное автономное общеобразовательное учреждение инженерно-технологическая школа № 27 города Липецка,1,medium
25-11-40876-000052-4,DOC|405519797,2025-11-11,2025-08-19,84.0,medium,недостаточный,1,110121,1037800017518,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 16 Василеостровского района Санкт-Петербурга,1037800017518,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 16 Василеостровского района Санкт-Петербурга,1,medium
25-11-10701-000154-1,DOC|8263351,2025-11-11,2025-08-19,84.0,medium,недостаточный,1,110122,1024840845809,муниципальное автономное общеобразовательное учреждение средняя школа № 15 г. Липецка,1194827011081,муниципальное автономное общеобразовательное учреждение инженерно-технологическая школа № 27 города Липецка,1,medium
25-11-60067-000136-5,DOC|0468982,2025-11-19,2025-08-27,84.0,medium,достаточный,3,110308,1022301822410,муниципальное автономное общеобразовательное муниципального образования город  Краснодар средняя общеобразовательная школа № 45 имени адмирала Фёдора Ушакова,1022301817856,Муниципальное автономное общеобразовательное учреждение муниципального образования город Краснодар гимназия № 72 имени академика В.П.Глушко,1,medium
25-11-70562-000370-7,DOC|0557243,2025-11-19,2025-08-27,84.0,medium,достаточный,1,110121,1023900999440,Муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 38 им. В.М. Борисова,1023900593969,Муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 40 имени Ю.А.Гагарина,1,medium
25-11-70562-000384-9,DOC|3581228,2025-11-19,2025-08-27,84.0,medium,достаточный,4,110408,1023901863237,Муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 3,1023901012486,муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.,1,medium
25-11-20613-000007-8,DOC|403757392,2025-11-19,2025-08-27,84.0,medium,недостаточный,5,110508,1022303382111,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 12 имени Г.К. Дейнеги муниципального образования Абинский район,1022303380593,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 38 имени А.У. Крутченко муниципального образования Абинский район,1,medium
25-11-20613-000006-4,DOC|405541960,2025-11-19,2025-08-27,84.0,medium,недостаточный,2,110208,1022303382111,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 12 имени Г.К. Дейнеги муниципального образования Абинский район,1022303380593,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 38 имени А.У. Крутченко муниципального образования Абинский район,1,medium
25-11-70562-000373-2,DOC|4117682,2025-11-19,2025-08-27,84.0,medium,недостаточный,5,110508,1023902295670,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1"" г. Гурьевска",1023900593969,Муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 40 имени Ю.А.Гагарина,1,medium
25-11-70562-000364-5,DOC|5043185,2025-11-19,2025-08-27,84.0,medium,достаточный,2,110208,1023901006634,Муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 24,1023900593969,Муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 40 имени Ю.А.Гагарина,1,medium
25-11-40583-000033-2,DOC|05561422,2025-12-19,2025-09-26,84.0,medium,недостаточный,2,120209,1020900511257,"Муниципальное казенное общеобразовательное учреждение ""Средняя общеобразовательная школа № 3"" г. Черкесска",1040900957360,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ № 5"" Г. ЧЕРКЕССКА",1,medium
25-11-40583-000034-1,DOC|05561423,2025-12-19,2025-09-26,84.0,medium,недостаточный,5,120509,1020900511257,"Муниципальное казенное общеобразовательное учреждение ""Средняя общеобразовательная школа № 3"" г. Черкесска",1040900957360,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ № 5"" Г. ЧЕРКЕССКА",1,medium
25-11-40583-000031-0,DOC|0755681,2025-12-19,2025-09-26,84.0,medium,недостаточный,5,120509,1020900510146,"Муниципальное казенное общеобразовательное учреждение ""Средняя общеобразовательная школа №2"" г.Черкесска",1040900957360,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ № 5"" Г. ЧЕРКЕССКА",1,medium
26-11-10606-000003-7,DOC|5363683,2026-02-05,2025-11-13,84.0,medium,недостаточный,9,20911,1210500010050,"Муниципальное автономное общеобразовательное учреждение муниципального образования городской округ ""город Каспийск"" Республики Дагестан ""Каспийский центр образования ""Школа №15 им.Героя Российской Федерации В.Г.Казанцева""",1230500017440,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД КАСПИЙСК"" РЕСПУБЛИКИ ДАГЕСТАН ""МНОГОПРОФИЛЬНАЯ ГИМНАЗИЯ № 16""",1,medium
26-11-50140-000014-7,DOC|0689293,2026-02-17,2025-11-25,84.0,medium,недостаточный,7,20711,1235000092612,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""СТАРТ"" ИМ. К.Д. УШИНСКОГО""",1205000119323,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МИСАЙЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 1""",1,medium
26-11-50140-000013-9,DOC|1294301,2026-02-17,2025-11-25,84.0,medium,достаточный,5,20511,1235000092612,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""СТАРТ"" ИМ. К.Д. УШИНСКОГО""",1205000119323,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МИСАЙЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 1""",1,medium
26-11-60299-000016-1,DOC|N1911510,2026-02-17,2025-11-25,84.0,medium,достаточный,5,20511,1037835020079,Государственное бюджетное общеобразовательное учреждение средняя  общеобразовательная школа № 212 Фрунзенского района Санкт-Петербурга,1037835013974,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 201 Фрунзенского района  Санкт-Петербурга,1,medium
26-11-60080-000005-7,DOC|4277876,2026-02-25,2025-12-03,84.0,medium,недостаточный,3,20311,1022501912839,"Муниципальное бюджетное общеобразовательное учреждение ""Основная общеобразовательная школа № 1 г. Владивостока""",1022501912564,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 69 Г. ВЛАДИВОСТОКА""",1,medium
26-11-30609-000011-1,DOC|1142158,2026-03-11,2025-12-17,84.0,medium,недостаточный,2,30212,1025900908032,Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа № 76 г.Перми,1025900905623,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 134"" г. Перми",1,medium
26-11-10642-000001-1,DOC|3304578,2026-03-11,2025-12-17,84.0,medium,достаточный,6,30612,1022301440303,муниципальное автономное общеобразовательное учреждение муниципального образования город Краснодар средняя общеобразовательная школа № 22 имени Героя Советского Союза Дмитрия Карбышева,1022301426696,муниципальное автономное общеобразовательное учреждение муниципального образования город Краснодар средняя общеобразовательная школа № 43 имени Героя Советского Союза Цезаря Куникова,1,medium
26-11-30609-000010-6,DOC|9871893,2026-03-11,2025-12-17,84.0,medium,недостаточный,1,30135,1025900893556,"МАОУ ""Экошкола"" Г. Перми",1025900905623,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 134"" г. Перми",1,medium
25-11-40564-000024-0,DOC|1305565,2025-10-10,2025-07-18,84.0,medium,достаточный,7,100707,1020202859819,"Муниципальное автономное общеобразовательное учреждение ""Лицей № 155 имени Героя Советского Союза Ковшовой Натальи Венедиктовны"" городского округа город Уфа Республики Башкортостан",1020202859819,"Муниципальное автономное общеобразовательное учреждение ""Лицей № 155 имени Героя Советского Союза Ковшовой Натальи Венедиктовны"" городского округа город Уфа Республики Башкортостан",0,low
25-11-40564-000025-4,DOC|1498973,2025-10-10,2025-07-18,84.0,medium,достаточный,6,100607,1020202859819,"Муниципальное автономное общеобразовательное учреждение ""Лицей № 155 имени Героя Советского Союза Ковшовой Натальи Венедиктовны"" городского округа город Уфа Республики Башкортостан",1020202859819,"Муниципальное автономное общеобразовательное учреждение ""Лицей № 155 имени Героя Советского Союза Ковшовой Натальи Венедиктовны"" городского округа город Уфа Республики Башкортостан",0,low
25-11-30830-000376-4,DOC|5580924,2025-10-22,2025-07-30,84.0,medium,достаточный,7,100707,1027739846177,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 498»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»,0,low
25-11-20675-000167-5,DOC|15316182,2025-11-18,2025-08-26,84.0,medium,достаточный,3,110308,1035401913030,"муниципальное бюджетное общеобразовательное учреждение города Новосибирска ""Средняя общеобразовательная школа № 155""",1025401019456,муниципальное автономное общеобразовательное учреждение города Новосибирска «Средняя общеобразовательная школа № 77»,0,low
25-11-20613-000005-5,DOC|403757652,2025-11-19,2025-08-27,84.0,medium,недостаточный,7,110708,1022303382111,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 12 имени Г.К. Дейнеги муниципального образования Абинский район,1022303380593,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 38 имени А.У. Крутченко муниципального образования Абинский район,0,low
25-11-70562-000307-5,DOC|5500148,2025-10-16,2025-07-23,85.0,medium,достаточный,1,100117,1033910500579,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №1,1023900593969,Муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 40 имени Ю.А.Гагарина,2,medium
25-11-40583-000036-4,DOC|0633294,2025-12-19,2025-09-25,85.0,medium,достаточный,1,120125,1020900511433,Муниципальное казенное общеобразовательное учреждение «Гимназия № 13» г. Черкесска,1040900957360,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ № 5"" Г. ЧЕРКЕССКА",2,medium
25-11-40583-000037-8,DOC|126569,2025-12-19,2025-09-25,85.0,medium,достаточный,1,120125,1020900510124,"Муниципальное казенное общеобразовательное учреждение ""Средняя общеобразовательная школа №10"" г.Черкесска",1040900957360,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ № 5"" Г. ЧЕРКЕССКА",2,medium
25-11-60070-000002-7,DOC|629364,2025-10-16,2025-07-23,85.0,medium,достаточный,1,60107,1022302722617,Муниципальное общеобразовательное бюджетное учреждение средняя общеобразовательная школа № 31 города Сочи имени Героя Советского Союза  Гараньяна Ерванта Кеворковича,1022302725488,Муниципальное общеобразовательное бюджетное учреждение Лицей № 59 города Сочи имени Трубачёва Михаила Григорьевича,1,medium
25-11-20800-000046-5,DOC|0267758,2025-11-15,2025-08-22,85.0,medium,недостаточный,9,110908,1026601375350,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 87,1026601376097,Муниципальное бюджетное общеобразовательное учреждение Горно-металлургическая средняя общеобразовательная школа,1,medium
25-11-40842-000080-7,DOC|3624799,2025-11-15,2025-08-22,85.0,medium,достаточный,1,110122,1026604948116,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,1026605403868,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,1,medium
25-11-40842-000085-5,DOC|3670204,2025-11-15,2025-08-22,85.0,medium,достаточный,5,110508,1026605775470,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа №87,1026605403868,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,1,medium
25-11-20800-000045-4,DOC|3755067,2025-11-15,2025-08-22,85.0,medium,достаточный,1,110121,1026601375008,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 71,1026601376097,Муниципальное бюджетное общеобразовательное учреждение Горно-металлургическая средняя общеобразовательная школа,1,medium
25-11-20800-000039-3,DOC|3844683,2025-11-15,2025-08-22,85.0,medium,достаточный,1,110122,1026601376383,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  № 80,1026601376097,Муниципальное бюджетное общеобразовательное учреждение Горно-металлургическая средняя общеобразовательная школа,1,medium
25-11-70249-000020-1,DOC|4995744,2025-11-15,2025-08-22,85.0,medium,достаточный,1,110121,1026602176457,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1""",1026602176457,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1""",1,medium
25-11-50264-000202-3,DOC|9027276,2025-11-15,2025-08-22,85.0,medium,достаточный,3,110308,1036603982293,Муниципальное автономное общеобразовательное учреждение–средняя общеобразовательная школа № 181,1026602319402,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 171,1,medium
25-11-40584-000017-4,DOC|6991830,2025-12-19,2025-09-25,85.0,medium,недостаточный,1,120125,1030900915847,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 им. Ижаева А.М. с.Учкекен.""",1030900915847,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 им. Ижаева А.М. с.Учкекен.""",1,medium
25-11-40584-000018-2,DOC|9527261,2025-12-19,2025-09-25,85.0,medium,достаточный,1,120125,1030900915847,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 им. Ижаева А.М. с.Учкекен.""",1030900915847,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 им. Ижаева А.М. с.Учкекен.""",1,medium
25-11-40583-000035-5,DOC|96116975,2025-12-19,2025-09-25,85.0,medium,достаточный,1,120125,1020900510146,"Муниципальное казенное общеобразовательное учреждение ""Средняя общеобразовательная школа №2"" г.Черкесска",1040900957360,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГИМНАЗИЯ № 5"" Г. ЧЕРКЕССКА",1,medium
25-11-40584-000015-8,DOC|0362804,2025-12-19,2025-09-25,85.0,medium,недостаточный,1,120125,1030900915594,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9  им. Х.Ч. Кубанова с.Джага""",1030900915847,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 им. Ижаева А.М. с.Учкекен.""",0,low
25-11-40584-000021-0,DOC|9431823,2025-12-19,2025-09-25,85.0,medium,достаточный,1,120125,1030900915847,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 им. Ижаева А.М. с.Учкекен.""",1030900915847,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №1 им. Ижаева А.М. с.Учкекен.""",0,low
25-11-40874-000111-3,DOC|6308459,2025-12-25,2025-09-30,86.0,medium,достаточный,1,727.120126,1027402544575,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №13 г. Челябинска""",1027402544839,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 115 г. Челябинска""",3,high
25-11-40841-000075-5,DOC|037961,2025-11-15,2025-08-21,86.0,medium,достаточный,2,208,1026602956533,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 149,1026602336848,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа № 25 имени В.Г. Феофанова,2,medium
25-11-60254-000056-0,DOC|15653864,2025-11-15,2025-08-21,86.0,medium,недостаточный,8,110808,1026600729121,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 33 с углубленным изучением отдельных предметов""",1026600731365,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1 с углубленным изучением отдельных предметов имени Б.С. Суворова""",2,medium
25-11-10860-000059-7,DOC|0701641,2025-11-19,2025-08-25,86.0,medium,достаточный,6,727.1100608,1157154028371,муниципальное бюджетное общеобразовательное учреждение Центр образования № 32 имени генерала Ивана Васильевича Болдина,1027100595830,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 44 имени Маршала Советского Союза Г.К. Жукова""",2,medium
25-11-50285-000088-6,DOC|1838706,2025-11-19,2025-08-25,86.0,medium,достаточный,4,727.110408,1157154029119,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 18 имени Героя Советского Союза Евгения Федоровича Волкова""",1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21""",2,medium
25-11-50285-000090-8,DOC|8764811,2025-11-19,2025-08-25,86.0,medium,недостаточный,7,727.110708,1157154029119,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 18 имени Героя Советского Союза Евгения Федоровича Волкова""",1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21""",2,medium
25-11-10633-000086-8,DOC|3325716,2025-11-20,2025-08-26,86.0,medium,достаточный,6,727.110608,1032202061396,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №75""",1032202260672,"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия № 27"" имени Героя Советского Союза В.Е. Смирнова""",2,medium
25-11-40874-000112-1,DOC|6308455,2025-12-25,2025-09-30,86.0,medium,недостаточный,3,727.120309,1027402544575,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №13 г. Челябинска""",1027402544839,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 115 г. Челябинска""",2,medium
26-11-30787-000001-5,DOC|625372,2026-01-16,2025-10-22,86.0,medium,достаточный,2,10210,1026400701931,"муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4 г. Ершова Саратовской области имени Героя Советского Союза Спирина В. Р.""",1026400703372,Муниципальное общеобразовательное учреждение «Средняя общеобразовательная школа №2 г. Ершова Саратовской области им. Героя Советского Союза Зуева М.А.»,2,medium
25-11-20800-000041-1,DOC|010268596,2025-11-15,2025-08-21,86.0,medium,достаточный,1,110121,1026601376878,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 40,1026601376097,Муниципальное бюджетное общеобразовательное учреждение Горно-металлургическая средняя общеобразовательная школа,1,medium
25-11-10839-000104-2,DOC|010286757,2025-11-15,2025-08-21,86.0,medium,достаточный,1,110121,1056603211367,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 183,1026605763645,Муниципальное автономное общеобразовательное учреждение – средняя общеобразовательная школа № 137,1,medium
25-11-20807-000006-6,DOC|01153573226102018,2025-11-15,2025-08-21,86.0,medium,достаточный,1,110121,1069633011766,Муниципальное бюджетное общеобразовательное учреждение «Основная общеобразовательная школа № 11»,1026601870998,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4""",1,medium
25-11-60253-000014-6,DOC|0442131,2025-11-15,2025-08-21,86.0,medium,достаточный,5,110508,1036600620540,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1 с углубленным изучением отдельных предметов""",1026600936944,Муниципальное автономное общеобразовательное учреждение «Средняя общеобразовательная школа № 40»,1,medium
25-11-20800-000042-2,DOC|05194807,2025-11-15,2025-08-21,86.0,medium,недостаточный,6,110608,1026601376361,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 44 имени народного учителя СССР Г.Д. Лавровой,1026601376097,Муниципальное бюджетное общеобразовательное учреждение Горно-металлургическая средняя общеобразовательная школа,1,medium
25-11-20800-000043-3,DOC|0694620,2025-11-15,2025-08-21,86.0,medium,недостаточный,1,110122,1026601374788,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 49,1026601376097,Муниципальное бюджетное общеобразовательное учреждение Горно-металлургическая средняя общеобразовательная школа,1,medium
25-11-70261-000030-8,DOC|0964782,2025-11-15,2025-08-21,86.0,medium,достаточный,11,111108,1026602174158,муниципальная автономная общеобразовательная организация «Средняя общеобразовательная школа № 5» п. Большой Исток,1026602174719,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9 имени Героя Советского Союза А.И.Крапивина""",1,medium
25-11-40841-000073-2,DOC|1471387,2025-11-15,2025-08-21,86.0,medium,недостаточный,6,608,1026602320755,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа с углубленным изучением отдельных предметов № 74,1026602336848,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа № 25 имени В.Г. Феофанова,1,medium
25-11-20804-000025-0,DOC|16978187,2025-11-15,2025-08-21,86.0,medium,недостаточный,5,110508,1026601507261,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 10 с углубленным изучением отдельных предметов""",1036601470025,Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа № 9,1,medium
25-11-20800-000038-6,DOC|2242805,2025-11-15,2025-08-21,86.0,medium,недостаточный,4,110408,1026601376383,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  № 80,1026601376097,Муниципальное бюджетное общеобразовательное учреждение Горно-металлургическая средняя общеобразовательная школа,1,medium
25-11-60257-000003-2,DOC|2382009,2025-11-15,2025-08-21,86.0,medium,достаточный,6,110608,1026602052817,Муниципальное казенное общеобразовательное учреждение средняя общеобразовательная школа № 2 г. Нижние Серги,1026602053312,Муниципальное казенное общеобразовательное учреждение средняя общеобразовательная школа № 10 пгт. Верхние Серги,1,medium
25-11-20804-000026-9,DOC|2399158,2025-11-15,2025-08-21,86.0,medium,недостаточный,7,110708,1036601474140,Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа № 3,1036601470025,Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа № 9,1,medium
25-11-20800-000040-6,DOC|3739116,2025-11-15,2025-08-21,86.0,medium,недостаточный,1,110121,1026601376383,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа  № 80,1026601376097,Муниципальное бюджетное общеобразовательное учреждение Горно-металлургическая средняя общеобразовательная школа,1,medium
26-11-60251-000001-3,DOC|405364124,2025-11-15,2025-08-21,86.0,medium,достаточный,1,110121,1026601982703,"Муниципальное автономное общеобразовательное учреждение ""Совхозная средняя общеобразовательная школа № 10""",1026601982703,"Муниципальное автономное общеобразовательное учреждение ""Совхозная средняя общеобразовательная школа № 10""",1,medium
25-11-10839-000103-4,DOC|405669717,2025-11-15,2025-08-21,86.0,medium,недостаточный,1,110122,1026605614925,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 27,1026605763645,Муниципальное автономное общеобразовательное учреждение – средняя общеобразовательная школа № 137,1,medium
25-11-40841-000068-4,DOC|5295544,2025-11-15,2025-08-21,86.0,medium,недостаточный,2,208,1026602317037,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа № 141,1026602336848,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа № 25 имени В.Г. Феофанова,1,medium
