our_number,child_key_stage2,test_date,days_since_prev_test_stage3,result_norm,class,variant,quality_score,risk_level,iforest_risk_score,iforest_risk_bucket,name_naprav,name_area,human_reason
25-11-50141-000007-9,DOC|563321,2025-08-26,,недостаточный,1,80110,0,low,0.0011734112074959,high,Муниципальное общеобразовательное учреждение Давыдовская гимназия,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50264-000108-8,DOC|566097,2025-06-23,,недостаточный,1,60105,1,medium,0.0006605158148634,high,Муниципальное автономное общеобразовательное учреждение лицей № 12,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 171,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-40842-000018-8,DOC|566097,2026-02-21,126.0,достаточный,1,УЧ 020134,2,medium,0.0027397205392234,high,Муниципальное автономное общеобразовательное учреждение лицей № 12,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,несколько флагов качества данных (quality_score >= 2); направившая и тестирующая организации различаются
25-11-10839-000102-7,DOC|5674727,2025-11-15,,недостаточный,2,110208,0,low,0.0011403203669578,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение – средняя общеобразовательная школа № 137,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50141-000021-3,DOC|568256,2025-10-21,,достаточный,1,100117,0,low,0.0017797987917972,high,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 18 имени Н.В. Менчинского Павлово-Посадского муниципального района Московской области,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-10880-000005-6,DOC|5684895,2025-08-28,,недостаточный,2,80205,1,medium,0.0004317902064139,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №3""","муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6""","редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40842-000072-1,DOC|570877,2025-10-18,,достаточный,1,100118,0,low,0.0001176251459361,high,Муниципальное автономное общеобразовательное учреждение гимназия № 174 имени Л.Я. Драпкина,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40842-000062-0,DOC|5736274,2025-09-20,,недостаточный,1,90113,1,medium,0.0010155936066111,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20658-000053-3,DOC|5780872,2025-10-28,70.0,недостаточный,1,100117,1,medium,0.0001405112988882,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9"" города Обнинска",Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
25-11-40842-000040-1,DOC|578733,2025-08-21,,недостаточный,1,80109,1,medium,2.9812078730040437e-05,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 149,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-60282-000019-6,DOC|5823391,2025-08-28,,недостаточный,3,80305,0,low,0.0011786396525352,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 5 города Тюмени,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 48 города Тюмени имени Героя Советского Союза Дмитрия Михайловича Карбышева,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30819-000043-8,DOC|5823391,2025-11-28,92.0,достаточный,3,110308,0,low,0.0002230558323192,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 5 города Тюмени,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 9 города Тюмени с углубленным изучением краеведения,направившая и тестирующая организации различаются
25-11-40842-000103-7,DOC|5884066,2025-12-20,,недостаточный,2,"УЧ 120209,ПЧ 120209",1,medium,0.0010106799514992,high,Муниципальное бюджетное общеобразовательное учреждение - средняя общеобразовательная школа № 57,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-10673-000015-7,DOC|5933094,2026-03-05,,достаточный,6,30612,0,low,0.0005956954832928,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6""","муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9 имени А.И.Фатьянова""","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40687-000011-0,DOC|594167,2025-08-20,,достаточный,1,80110,0,low,0.0006243907325013,high,"Муниципальное казенное общеобразовательное учреждение ""Кировская средняя общеобразовательная школа № 1""","Муниципальное казенное общеобразовательное учреждение ""Приладожская средняя общеобразовательная школа""","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30663-000042-1,DOC|5962146,2025-11-11,,недостаточный,7,110708,0,low,0.0002114962328481,high,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ АНДРЕЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 5 С УГЛУБЛЁННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30682-000014-0,DOC|599988,2025-09-17,,достаточный,1,90113,0,low,0.000662359009507,high,муниципальное бюджетное общеобразовательное учреждение Аксайского района Октябрьская средняя общеобразовательная школа,муниципальное бюджетное общеобразовательное учреждение Аксайского района средняя общеобразовательная школа №1,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70562-000247-5,DOC|6032018,2025-07-23,,недостаточный,1,60107,0,low,0.0001166302962371,high,муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 58,муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-50292-000011-7,DOC|6033598,2026-03-13,,достаточный,1,30136,0,low,0.0004384185181186,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 95 города Тюмени имени Константина Дмитриевича Ушинского,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 42 города Тюмени,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-40842-000004-8,DOC|6040383,2026-01-17,63.0,достаточный,1,УЧ 010130,3,high,0.0030058568666705,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 27,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71,повторное тестирование раньше 90 дней; много флагов качества данных (quality_score >= 3); направившая и тестирующая организации различаются
25-11-30608-000033-1,DOC|6070768,2025-10-08,,достаточный,1,100117,0,low,0.0010402141207566,high,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""Флагман"" г. Перми","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""Флагман"" г. Перми","нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40874-000062-1,DOC|6070859,2025-10-23,,достаточный,1,117,0,low,0.0008253376443905,high,"Муниципальное автономное общеобразовательное учреждение ""Образовательный центр № 2 г. Челябинска""","Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 115 г. Челябинска""","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30608-000044-3,DOC|6094002,2025-08-20,,недостаточный,1,80110,1,medium,0.0001881710428818,high,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа ""Петролеум+"" г. Перми","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""Флагман"" г. Перми","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-10876-000012-2,DOC|6134769,2025-10-07,,недостаточный,7,100707,1,medium,2.2063522301607463e-05,high,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,"нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-10876-000007-0,DOC|6134769,2026-01-14,99.0,недостаточный,7,10710,1,medium,0.0007252547481585,high,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,комбинация слабых отклонений по нескольким признакам
25-11-10876-000013-3,DOC|6134770,2025-10-07,,недостаточный,8,100807,1,medium,0.0009213806699281,high,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,"нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-10876-000009-7,DOC|6134770,2026-01-14,99.0,недостаточный,8,10810,1,medium,0.0007357888913172,high,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,комбинация слабых отклонений по нескольким признакам
25-11-20824-000049-2,DOC|6163788,2025-07-17,,недостаточный,1,60108,0,low,0.001339194250128,high,Муниципальное автономное общеобразовательное учреждение гимназия № 83 города Тюмени,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 69 города Тюмени имени Героя Советского Союза Ивана Ивановича Федюнинского,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-10876-000011-1,DOC|6165658,2025-10-07,,недостаточный,4,100407,1,medium,0.0003047559233333,high,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 8»,"нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50325-000018-9,DOC|6199664,2025-12-11,119.0,недостаточный,6,120609,0,low,0.0002815620986018,high,Муниципальное бюджетное общеобразовательное учреждение средняя школа поселка Дружба,Муниципальное бюджетное общеобразовательное учреждение средняя школа № 8,направившая и тестирующая организации различаются
26-11-40694-000005-2,DOC|622329,2026-02-24,119.0,недостаточный,2,20211,0,low,0.0002177449997352,high,Муниципальное общеобразовательное учреждение Никитская средняя общеобразовательная школа,Муниципальное общеобразовательное учреждение Раменская средняя общеобразовательная школа № 8,редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются
25-11-40876-000039-4,DOC|6234913,2025-09-16,,недостаточный,8,90806,0,low,0.0002265038180084,high,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 17 Василеостровского района Санкт-Петербурга,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 16 Василеостровского района Санкт-Петербурга,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-60070-000004-2,DOC|624257,2025-08-20,112.0,достаточный,1,80109,0,low,0.0003544658542605,high,Муниципальное общеобразовательное бюджетное учреждение средняя образовательная школа № 100 г. Сочи имени Героя Советского Союза Худякова Ивана Степановича,Муниципальное общеобразовательное бюджетное учреждение Лицей № 59 города Сочи имени Трубачёва Михаила Григорьевича,редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются
25-11-70112-000021-3,DOC|6250793,2025-08-19,,достаточный,8,90806,1,medium,0.0009914539455064,high,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 45 имени Маршала Советского Союза Г.К. Жукова» города Калуги","муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 45 имени Маршала Советского Союза Г.К. Жукова» города Калуги","нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70105-000002-3,DOC|628766,2025-06-24,,недостаточный,1,60106,0,low,0.0005964387817941,high,муниципальное казенное общеобразовательное учреждение Антиповская средняя школа Камышинского муниципального района Волгоградской области,муниципальное казенное общеобразовательное учреждение средняя школа № 7 г. Петров Вал Камышинского муниципального района Волгоградской области,"редкая направившая организация (очень мало наблюдений); редкая площадка тестирования (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-60070-000002-7,DOC|629364,2025-10-16,85.0,достаточный,1,60107,1,medium,0.0004978749444032,high,Муниципальное общеобразовательное бюджетное учреждение средняя общеобразовательная школа № 31 города Сочи имени Героя Советского Союза  Гараньяна Ерванта Кеворковича,Муниципальное общеобразовательное бюджетное учреждение Лицей № 59 города Сочи имени Трубачёва Михаила Григорьевича,повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
25-11-60052-000010-6,DOC|629418,2025-05-06,,достаточный,1,50104,0,low,0.0001478494740502,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №26 с углубленным изучением отдельных предметов""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 8""","редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40874-000111-3,DOC|6308459,2025-12-25,86.0,достаточный,1,727.120126,3,high,0.0016807387223883,high,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №13 г. Челябинска""","Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 115 г. Челябинска""",повторное тестирование раньше 90 дней; много флагов качества данных (quality_score >= 3); направившая и тестирующая организации различаются
25-11-60070-000016-7,DOC|6315941,2025-04-30,,достаточный,1,400101,0,low,0.0011105470293397,high,Муниципальное общеобразовательное бюджетное учреждение Лицей № 59 города Сочи имени Трубачёва Михаила Григорьевича,Муниципальное общеобразовательное бюджетное учреждение Лицей № 59 города Сочи имени Трубачёва Михаила Григорьевича,"редкая направившая организация (очень мало наблюдений); редкий/нестандартный вариант теста; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20823-000047-3,DOC|6319190,2025-07-17,,недостаточный,1,60108,0,low,0.0002107072044668,high,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 94 города Тюмени,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 62 города Тюмени,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-10876-000005-3,DOC|6323925,2025-09-11,,недостаточный,3,90306,1,medium,0.000499108455283,high,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 8,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 8,"нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-10704-000012-1,DOC|6337804,2026-02-24,,недостаточный,2,727.020211,1,medium,0.0007923094347659,high,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №19""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЛИЦЕЙ № 15""","направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50141-000022-1,DOC|636449,2025-10-21,,недостаточный,1,100118,0,low,0.0025791422820287,high,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЛИЦЕЙ"" ПАВЛОВО-ПОСАДСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ",МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-40840-000018-7,DOC|6368579,2026-01-17,,достаточный,1,УЧ 010129,3,high,0.0018397685542359,high,муниципальное автономное общеобразовательное учреждение «Средняя общеобразовательная школа № 2»,Муниципальное автономное общеобразовательное учреждение«Средняя общеобразовательная школа № 28 с углубленным изучением отдельных предметов»,"много флагов качества данных (quality_score >= 3); редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50133-000169-2,DOC|6415782,2025-11-21,,достаточный,4,727.110408,1,medium,0.000702252149583,high,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 2"" г. Всеволожска","МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 5"" Г.ВСЕВОЛОЖСКА","редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30682-000013-3,DOC|6460697,2025-09-17,,достаточный,1,90114,0,low,0.000662359009507,high,муниципальное бюджетное общеобразовательное учреждение Аксайского района Октябрьская средняя общеобразовательная школа,муниципальное бюджетное общеобразовательное учреждение Аксайского района средняя общеобразовательная школа №1,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70562-000283-3,DOC|6526652,2025-06-25,,недостаточный,8,60803,1,medium,0.0011423429893394,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа п. Переславское,муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-70562-000261-4,DOC|6526652,2025-09-17,84.0,недостаточный,7,90706,2,medium,0.0004591318562721,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа п. Переславское,муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.,повторное тестирование раньше 90 дней; несколько флагов качества данных (quality_score >= 2); направившая и тестирующая организации различаются
25-11-70562-000284-0,DOC|6526655,2025-09-17,84.0,достаточный,8,90806,1,medium,0.000814737812695,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа п. Переславское,муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.,повторное тестирование раньше 90 дней; направившая и тестирующая организации различаются
25-11-50141-000014-8,DOC|660772,2025-09-30,,достаточный,4,90406,0,low,0.0022844668611196,high,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ АВСЮНИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-50141-000012-0,DOC|664843,2025-09-30,,недостаточный,1,90114,0,low,0.0012616005540136,high,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №10,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 16,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-30851-000004-7,DOC|665419,2025-07-17,,достаточный,1,60107,0,low,0.0005047533870868,high,"муниципальное бюджетное общеобразовательное учреждение лицей ""РИТМ""","муниципальное бюджетное общеобразовательное учреждение лицей ""РИТМ""","редкая направившая организация (очень мало наблюдений); нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-10839-000007-8,DOC|6799238,2025-10-18,,достаточный,1,100118,1,medium,0.0003566361296271,high,Муниципальное автономное общеобразовательное учреждение гимназия № 174 имени Л.Я. Драпкина,Муниципальное автономное общеобразовательное учреждение – средняя общеобразовательная школа № 137,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
26-11-10673-000017-3,DOC|6839502,2026-03-05,91.0,достаточный,2,30212,0,low,0.0012275298675438,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6""","муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9 имени А.И.Фатьянова""",направившая и тестирующая организации различаются
25-11-10673-000053-7,DOC|6851433,2025-12-04,91.0,недостаточный,6,120609,0,low,0.0011977196897279,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6""","муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9 имени А.И.Фатьянова""",направившая и тестирующая организации различаются
26-11-10673-000016-1,DOC|6851433,2026-03-05,91.0,достаточный,6,30612,0,low,0.0008488192936748,high,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6""","муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9 имени А.И.Фатьянова""",направившая и тестирующая организации различаются
25-11-20558-000005-6,DOC|695213,2025-07-22,,достаточный,1,60108,0,low,0.0001278882376662,high,Муниципальное бюджетное общеобразовательное учреждение «Ялтинская средняя школа-лицей  № 9» муниципального образования городской округ Ялта Республики Крым,Муниципальное бюджетное общеобразовательное учреждение «Ялтинская гимназия имени А.П.Чехова» муниципального образования городской округ Ялта Республики Крым,"редкая направившая организация (очень мало наблюдений); направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20823-000043-6,DOC|719054,2025-08-28,,недостаточный,1,80110,1,medium,0.0019881474085663,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 5 города Тюмени,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 62 города Тюмени,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-10829-000037-1,DOC|719195,2025-10-02,140.0,достаточный,1,90114,0,low,4.2278326669087374e-05,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 8 имени генерал-лейтенанта В.Г. Асапова города Южно-Сахалинска,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 22 города Южно-Сахалинска,направившая и тестирующая организации различаются
25-11-20658-000003-9,DOC|727578,2025-08-19,,недостаточный,6,80605,1,medium,4.519383938972332e-06,high,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,Муниципальное бюджетное общеобразовательное учреждение Лицей ДЕРЖАВА города Обнинска,"нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-10840-000109-1,DOC|730321,2025-09-20,,достаточный,8,90806,0,low,0.0006143680911012,high,Муниципальное автономное общеобразовательное учреждение - средняя общеобразовательная школа №151 с углубленным изучением отдельных предметов,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 170 с углубленным изучением отдельных предметов,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
25-11-20823-000046-1,DOC|732121,2025-08-28,,достаточный,1,80110,0,low,0.0016950867808779,high,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 5 города Тюмени,муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 62 города Тюмени,"направившая и тестирующая организации различаются; нет предыдущего теста, аномалия за счёт других признаков профиля"
